Date,Open,High,Low,Close,Volume,Adj Close
2014-05-19,2449.00,2777.00,2449.00,2753.50,38614300,256.2911
2014-05-12,2188.00,2507.00,2188.00,2417.20,37762300,224.9889
2014-05-05,2054.50,2185.20,2035.00,2173.25,17906500,202.2824
2014-04-28,2080.00,2124.9001,2040.10,2048.2002,14192900,190.643
2014-04-21,2022.00,2111.55,2022.00,2085.25,16631500,194.0915
2014-04-14,1994.1499,2022.00,1947.65,2017.2999,11550700,187.7668
2014-04-07,1909.70,2040.00,1898.3999,1994.1499,19790800,185.6121
2014-03-31,1915.00,1940.00,1867.50,1902.80,21725000,177.1094
2014-03-24,1710.95,1915.95,1710.95,1901.9501,27089400,177.0303
2014-03-17,1654.1499,1719.50,1654.1499,1702.1499,15589400,158.4332
2014-03-10,1644.00,1722.1001,1634.00,1654.1499,26672500,153.9655
2014-03-03,1530.00,1664.4501,1515.00,1649.6499,26511900,139.9355
2014-02-24,1500.75,1539.40,1489.20,1533.25,12924000,130.0616
2014-02-17,1470.00,1515.00,1463.25,1502.1001,12025900,127.4193
2014-02-10,1530.3501,1540.00,1455.10,1475.10,18445600,125.1289
2014-02-03,1525.00,1537.8999,1466.7999,1527.60,15939800,129.5823
2014-01-27,1597.8999,1628.00,1510.05,1523.85,17141900,129.2642
2014-01-20,1621.55,1672.7001,1616.6499,1621.20,11500000,137.5222
2014-01-13,1610.15,1658.00,1610.15,1621.55,11567100,137.5519
2014-01-06,1721.90,1724.00,1600.00,1608.15,16154700,136.4152
2013-12-30,1780.80,1806.00,1711.00,1719.6499,12146100,145.8734
2013-12-23,1745.00,1781.40,1745.00,1770.10,10737300,150.153
2013-12-16,1730.10,1778.90,1712.50,1751.20,17526400,148.5497
2013-12-09,1911.00,1924.00,1740.10,1743.60,18125800,147.9051
2013-12-02,1827.00,1882.65,1797.00,1859.55,17171300,157.7408
2013-11-25,1741.50,1827.00,1740.05,1819.4501,18861900,154.3392
2013-11-18,1745.3501,1834.70,1732.1001,1737.95,22487400,147.4258
2013-11-11,1729.70,1752.95,1652.65,1723.10,24317900,146.1661
2013-11-04,1879.00,1907.8999,1730.00,1744.2999,18793700,147.9644
2013-10-28,1725.00,1890.00,1645.60,1879.00,25065900,159.3907
2013-10-21,1667.1001,1744.90,1660.00,1720.95,19318100,145.9837
2013-10-14,1646.25,1693.50,1600.00,1664.6001,14097800,141.2037
2013-10-07,1641.25,1679.50,1573.85,1652.80,21112500,140.2027
2013-09-30,1613.80,1678.00,1596.6499,1650.65,13444700,140.0204
2013-09-23,1709.1499,1714.00,1596.25,1640.7001,23485200,139.1763
2013-09-16,1697.00,1844.50,1627.20,1747.55,27374000,148.2401
2013-09-09,1634.55,1707.7001,1602.2999,1661.10,17418400,140.9068
2013-09-02,1520.00,1648.00,1455.7001,1634.55,24833300,138.6546
2013-08-26,1571.10,1584.85,1452.7001,1518.9501,21433300,128.8486
2013-08-19,1568.00,1650.8999,1488.60,1559.1001,29252300,132.2544
2013-08-12,1664.1499,1669.70,1553.00,1570.60,30048400,133.2299
2013-08-05,1688.00,1729.00,1633.0499,1664.1499,19149700,141.1655
2013-07-29,1767.25,1774.00,1665.00,1680.60,24747500,142.5609
2013-07-22,1807.00,1869.75,1751.70,1765.25,21252400,149.7416
2013-07-15,1891.70,1917.1499,1790.10,1811.30,22461100,153.6479
2013-07-08,1879.00,1928.00,1850.10,1893.3999,17632100,160.6122
2013-07-01,1963.00,2029.00,1872.60,1894.4501,20557700,160.7013
2013-06-24,1983.0499,1987.1001,1892.1001,1953.80,21740200,165.7358
2013-06-17,2052.55,2075.00,1966.30,1989.1001,21883100,168.7302
2013-06-10,2040.00,2059.00,1970.65,2045.8501,22714800,173.5442
2013-06-03,2048.1001,2084.00,2006.50,2024.1499,20835400,171.7034
2013-05-27,2154.00,2183.30,2042.05,2046.75,21152900,173.6205
2013-05-20,2430.00,2472.00,2127.4001,2151.20,30238800,147.4548
2013-05-13,2305.00,2439.1001,2266.3999,2424.8501,19888100,166.2123
2013-05-06,2205.5498,2326.7998,2183.00,2293.6001,17694700,157.2157
2013-04-29,2302.00,2326.8501,2206.00,2213.80,17101200,151.7458
2013-04-22,2306.3999,2360.00,2266.00,2287.95,13061200,156.8284
2013-04-15,2063.00,2312.55,2062.5999,2299.6499,15790800,157.6304
2013-04-08,2057.4001,2097.00,1976.10,2081.7998,17505800,142.6978
2013-04-01,2085.00,2156.9502,2042.00,2056.70,16138100,140.9773
2013-03-25,2124.9001,2125.05,2027.1001,2072.75,11542000,142.0774
2013-03-18,2237.70,2269.70,2076.00,2083.95,25573200,142.8451
2013-03-11,2209.3999,2273.80,2165.20,2262.00,22575000,155.0496
2013-03-04,2087.4001,2218.95,2076.50,2209.50,18023300,151.451
2013-02-25,2210.00,2239.00,2051.00,2087.6499,25568000,143.0988
2013-02-18,2235.00,2287.1499,2190.05,2196.00,17152200,150.5257
2013-02-11,2289.9001,2323.25,2175.00,2233.45,27551400,153.0927
2013-02-04,2417.50,2429.25,2276.1001,2286.1501,17249100,156.705
2013-01-28,2525.00,2535.00,2401.00,2412.3501,25688200,165.3554
2013-01-21,2495.00,2524.80,2440.5498,2513.70,13991300,172.3025
2013-01-14,2491.00,2519.95,2423.00,2492.05,14899100,170.8185
2013-01-07,2490.00,2551.70,2461.75,2491.05,16904700,170.75
2012-12-31,2370.00,2492.95,2368.6501,2486.70,15135600,170.4518
2012-12-24,2340.00,2397.50,2323.00,2379.50,11332300,163.1037
2012-12-17,2318.75,2408.1499,2279.00,2334.4502,23056400,160.0158
2012-12-10,2322.4001,2338.55,2253.8499,2320.25,18206200,159.0424
2012-12-03,2180.00,2339.6001,2173.50,2316.20,22771100,158.7648
2012-11-26,2096.50,2187.00,2080.00,2170.30,14353700,148.764
2012-11-19,2124.00,2124.00,2041.00,2089.50,18430300,143.2256
2012-11-12,2165.0999,2194.9001,2101.1001,2108.45,13456700,144.5245
2012-11-05,2142.8999,2269.3501,2128.2002,2155.05,29242700,147.7187
2012-10-29,2172.8501,2204.4502,2057.55,2152.45,24942000,147.5405
2012-10-22,2227.00,2267.95,2195.00,2199.3501,11311500,150.7553
2012-10-15,2248.00,2285.00,2202.1001,2257.75,18888300,154.7583
2012-10-08,2340.50,2340.50,2191.3999,2251.75,21337900,154.3471
2012-10-01,2242.4001,2362.55,2010.30,2339.4502,21215500,160.3585
2012-09-24,2215.00,2278.00,2171.45,2240.6001,27635600,153.5828
2012-09-17,2006.00,2242.50,2006.00,2213.2002,34432300,151.7046
2012-09-10,1899.00,1975.00,1845.00,1971.50,22401500,135.1372
2012-09-03,1850.00,1902.00,1827.00,1892.05,19208200,129.6913
2012-08-27,1890.25,1899.40,1815.15,1837.35,22734300,125.9418
2012-08-20,1897.05,1933.00,1883.5499,1893.85,16972700,129.8147
2012-08-13,1892.00,1929.95,1858.50,1897.05,29182600,130.034
2012-08-06,2034.7999,2088.95,1876.00,1887.75,43209300,129.3965
2012-07-30,1951.25,2044.95,1941.00,2005.3501,28803400,137.4575
2012-07-23,2112.00,2123.80,1931.50,1941.00,23248600,133.0466
2012-07-16,2185.00,2223.3501,2127.05,2132.00,18602300,146.1387
2012-07-09,2198.00,2252.55,2171.1501,2178.45,20051300,149.3227
2012-07-02,2169.80,2239.6499,2160.00,2222.6499,24166300,152.3524
2012-06-25,2161.1001,2200.00,2074.05,2159.00,28622800,147.9895
2012-06-18,2216.00,2231.8999,2056.00,2157.80,37105700,147.9072
2012-06-11,2200.00,2244.00,2132.5999,2183.1001,31857600,149.6414
2012-06-04,1992.20,2191.6001,1974.05,2179.4502,32226400,149.3912
2012-05-28,2019.00,2149.9001,2016.9501,2028.25,36622500,139.0272
2012-05-21,1960.00,2040.00,1920.50,2006.90,35208600,137.5637
2012-05-14,1861.00,1957.00,1802.2999,1940.5499,40539600,109.2022
2012-05-07,1946.00,2048.8999,1821.00,1853.60,36303800,104.3092
2012-04-30,2131.00,2169.8501,1986.00,1996.25,15683100,112.3366
2012-04-23,2265.00,2279.50,2101.00,2125.50,21709800,119.61
2012-04-16,2212.00,2349.70,2201.00,2260.45,26738700,127.2042
2012-04-09,2148.00,2283.6001,2090.05,2212.30,23990100,124.4946
2012-04-02,2100.00,2183.2002,2100.00,2162.55,11432600,121.695
2012-03-26,2158.70,2171.8999,2047.1499,2096.3499,26610800,117.9696
2012-03-19,2230.00,2255.6001,2127.20,2166.75,26719600,121.9313
2012-03-12,2305.3501,2374.3999,2215.00,2227.8999,29074700,125.3725
2012-03-05,2234.70,2263.00,2106.00,2226.3999,24469000,125.288
2012-02-27,2214.9001,2287.00,2111.1001,2246.70,32683000,126.4304
2012-02-20,2417.05,2475.00,2195.00,2205.6001,34412300,124.1175
2012-02-13,2174.00,2471.55,2096.00,2417.05,42503800,136.0166
2012-02-06,2131.9502,2209.00,2131.9502,2171.8999,23964600,122.2211
2012-01-30,2015.00,2117.5999,1970.15,2103.1499,31581200,118.3523
2012-01-23,1931.90,2085.95,1921.00,2040.60,24568200,114.8324
2012-01-16,1756.20,1944.00,1748.3999,1932.8501,21818800,108.7689
2012-01-09,1661.70,1799.90,1625.10,1776.10,24875000,99.9479
2012-01-02,1629.00,1718.5499,1611.40,1672.75,20105900,94.132
2011-12-26,1643.15,1675.00,1590.00,1619.05,21315200,91.1101
2011-12-19,1665.00,1691.7999,1571.10,1647.45,33375700,92.7083
2011-12-12,1882.7001,1896.6499,1665.15,1679.1001,42202400,94.4894
2011-12-05,1884.70,1959.85,1820.00,1865.5499,26511700,104.9816
2011-11-28,1721.00,1899.00,1711.15,1886.85,38591000,106.1803
2011-11-21,1723.00,1724.4501,1627.25,1690.60,31890300,95.1365
2011-11-14,1826.00,1827.00,1703.30,1726.6499,31554000,97.1652
2011-11-08,1977.00,2017.50,1781.30,1798.3501,57559400,101.20
2011-10-31,1918.90,1980.8999,1878.00,1966.15,24265200,110.6428
2011-10-24,1975.00,1989.00,1827.00,1909.7999,31588600,107.4717
2011-10-17,1904.00,1967.40,1838.00,1948.25,20305400,109.6355
2011-10-10,1759.95,1933.9501,1722.20,1885.2001,38087400,106.0874
2011-10-03,1882.1499,1885.00,1710.00,1752.2999,40853200,98.6086
2011-09-26,1952.05,2012.7001,1905.3501,1911.0499,22815000,107.5421
2011-09-19,1928.50,2024.00,1890.00,1950.25,27546600,109.748
2011-09-12,1931.00,1958.9501,1808.50,1945.60,42513300,109.4864
2011-09-05,1972.8501,2047.95,1932.20,1952.7001,28950200,109.8859
2011-08-29,1925.00,2021.00,1911.6499,1993.45,26978500,112.1791
2011-08-22,2045.80,2082.00,1866.6001,1887.8501,27368800,106.2365
2011-08-16,2180.00,2247.50,2026.35,2037.50,24152700,114.6579
2011-08-08,2188.8999,2289.00,2150.00,2197.00,19163700,123.6336
2011-08-01,2365.0999,2383.00,2180.50,2234.8501,13812700,125.7636
2011-07-25,2492.50,2529.70,2334.70,2344.80,17715500,131.9509
2011-07-18,2473.3999,2528.70,2444.00,2498.3999,9571200,140.5945
2011-07-11,2469.80,2499.00,2384.3501,2474.9001,12501700,139.2721
2011-07-04,2445.3999,2515.00,2409.50,2478.45,12833500,139.4719
2011-06-27,2275.00,2433.00,2262.00,2420.30,21075100,136.1995
2011-06-20,2220.00,2298.1001,2120.05,2286.1001,16729900,128.6476
2011-06-13,2238.95,2246.50,2161.3499,2213.1001,17902100,124.5396
2011-06-06,2303.00,2336.70,2225.30,2242.8999,15017200,126.2166
2011-05-30,2241.8999,2356.00,2215.00,2312.50,19032800,130.1332
2011-05-23,2314.00,2314.00,2165.00,2234.6499,30069800,125.7523
2011-05-16,2640.00,2657.20,2310.3999,2320.45,42756800,130.5806
2011-05-09,2657.00,2688.70,2602.00,2649.6499,15307500,129.8441
2011-05-02,2810.00,2819.00,2562.50,2649.8999,25256300,129.8563
2011-04-25,2872.00,2960.05,2785.00,2804.5999,14640700,137.4373
2011-04-18,2812.00,2875.00,2715.1001,2861.1499,14728900,140.2085
2011-04-11,2779.70,2849.00,2759.00,2808.1499,13522200,137.6113
2011-04-04,2727.00,2835.00,2726.30,2778.25,16382400,136.146
2011-03-28,2705.00,2888.50,2701.25,2719.5498,26541500,133.2695
2011-03-21,2608.3999,2719.00,2568.5999,2710.8499,11883300,132.8432
2011-03-14,2572.50,2670.00,2520.45,2590.25,15340100,126.9332
2011-03-07,2684.3999,2684.3999,2554.00,2565.1501,14584300,125.7032
2011-02-28,2590.00,2728.00,2583.6499,2704.6499,22715000,132.5393
2011-02-21,2761.4001,2799.00,2512.25,2582.6501,27734300,126.5608
2011-02-14,2610.00,2814.75,2610.00,2761.05,22863700,135.3032
2011-02-07,2659.70,2687.80,2476.30,2592.6001,23406300,127.0484
2011-01-31,2580.00,2695.00,2560.00,2645.7998,25168200,129.6554
2011-01-24,2640.00,2737.3999,2590.4502,2620.1501,34063200,128.3985
2011-01-17,2504.00,2607.00,2463.1001,2596.8999,21559400,127.2591
2011-01-10,2599.8499,2689.00,2491.3999,2500.80,32136800,122.5498
2011-01-03,2832.70,2852.00,2567.1499,2600.95,29781200,127.4576
2010-12-27,2764.50,2827.45,2725.00,2811.8999,13979300,137.795
2010-12-20,2750.00,2788.00,2690.00,2755.3501,17379200,135.0238
2010-12-13,2745.50,2805.00,2670.00,2762.9502,35693100,135.3963
2010-12-06,3079.70,3090.00,2655.50,2732.45,40134100,133.9016
2010-11-29,2872.0999,3173.5999,2841.00,3070.75,23189200,150.4798
2010-11-22,3001.25,3050.00,2775.00,2862.75,37981700,140.2869
2010-11-15,3032.00,3188.00,2965.00,2990.95,33868900,146.5692
2010-11-08,3505.00,3515.00,3002.0498,3026.7998,26263800,148.326
2010-11-01,3195.00,3500.00,3168.2002,3499.00,11846100,171.4659
2010-10-25,3209.00,3252.3999,3118.0498,3150.6001,12266300,154.3928
2010-10-18,3185.00,3222.00,3076.00,3206.20,13395400,157.1174
2010-10-11,3258.00,3324.8499,3150.25,3165.6499,10087700,155.1303
2010-10-04,3275.00,3299.95,3208.00,3247.3999,9509500,159.1364
2010-09-27,3145.00,3288.00,3145.00,3272.1499,17802300,160.3492
2010-09-20,3100.00,3165.00,3075.00,3141.4001,13553500,153.9419
2010-09-13,2991.05,3166.00,2991.05,3092.75,27447700,151.5579
2010-09-06,2775.00,2994.70,2775.00,2984.05,20184700,146.2311
2010-08-30,2806.6501,2830.50,2737.25,2773.3999,10151200,135.9084
2010-08-23,2790.00,2884.80,2770.50,2794.3999,15476600,136.9375
2010-08-16,2847.00,2856.05,2766.0999,2786.8999,12781500,136.5699
2010-08-09,2625.00,2879.70,2576.30,2850.25,27279400,139.6743
2010-08-02,2519.95,2662.70,2512.00,2619.3501,16319800,128.3593
2010-07-26,2498.00,2522.00,2400.6001,2502.8999,19642800,122.6527
2010-07-19,2438.95,2503.75,2417.75,2496.7998,8838300,122.3538
2010-07-12,2375.05,2479.00,2370.05,2449.00,13682600,120.0114
2010-07-05,2265.0999,2378.55,2253.55,2368.8999,10522800,116.0862
2010-07-01,2291.1001,2299.00,2254.00,2265.05,11563600,110.9971
